carro	especificacao	cor	km	anomod	preco
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	prata	43000	2008/2008	27590
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	preto	43000	2010/2010	28500
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	prata	45000	2007/2008	26000
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	preto	45090	2009/2010	26990
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	cinza	45775	2008/2009	28990
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	prata	46000	2009/2010	28000
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	preto	46000	2009/2010	27400
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	preto	46000	2009/2010	28890
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	vermelho	46000	2010/2010	28900
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	cinza	47250	2008/2008	29000
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	preto	47560	2009/2010	27890
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	vermelho	47800	2008/2008	25000
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	cinza	48000	2009/2010	29900
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	vermelho	48000	2009/2010	30700
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	prata	48000	2009/2010	28500
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	cinza	48567	2008/2008	25900
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	prata	48654	2009/2010	27990
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	prata	49000	2008/2008	25990
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	prata	49131	2009/2010	27500
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	vermelho	49287	2010/2010	29990
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	prata	49856	2008/2008	26800
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	preto	49900	2009/2009	29900
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	prata	50000	2010/2010	26000
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	vermelho	50000	2008/2009	32500
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	branco	50000	2010/2010	31500
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	preto	50000	2008/2009	27000
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	prata	50000	2010/2010	28990
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	branco	50000	2010/2010	29900
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	prata	50000	2010/2010	29900
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	preto	50000	2010/2010	29990
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	verde	50080	2010/2010	27490
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	preto	50100	2008/2008	24990
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	preto	51000	2010/2010	30000
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	preto	51258	2008/2008	28900
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	cinza	51800	2009/2010	29000
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	cinza	52000	2008/2008	27500
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	preto	52000	2010/2010	29900
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	vermelho	52500	2010/2010	26500
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	prata	53000	2008/2009	25900
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	vermelho	53107	2008/2009	26700
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	preto	53183	2009/2010	28900
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	preto	54000	2008/2009	26499
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	cinza	54000	2009/2010	30490
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	prata	54000	2010/2010	31500
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	vermelho	54259	2008/2008	25500
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	prata	54320	2010/2010	23900
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	prata	55000	2009/2010	28000
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	prata	55000	2009/2010	29000
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	prata	55000	2010/2010	27990
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	prata	55922	2008/2009	26900
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	preto	56200	2009/2010	25000
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	prata	56348	2009/2010	29900
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	laranja	57000	2008/2009	26900
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	preto	57000	2009/2010	28950
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	cinza	57000	2009/2010	27890
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	preto	57000	2009/2010	28500
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	cinza	57300	2009/2010	31000
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	cinza	57400	2010/2010	28500
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	prata	57900	2010/2010	28000
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	prata	58000	2010/2010	30900
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	preto	58000	2007/2008	25900
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	azul	58125	2008/2008	24899
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	preto	58134	2009/2009	26800
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	cinza	58900	2009/2010	27000
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	preto	59000	2008/2008	26900
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	prata	59000	2008/2009	27800
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	prata	59000	2008/2009	27800
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	prata	59000	2010/2010	27000
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	prata	59000	2008/2009	27000
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	preto	59000	2008/2008	28900
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	preto	59000	2010/2010	29500
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	vermelho	59140	2009/2010	28990
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	azul	59259	2008/2009	28900
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	preto	59700	2009/2010	27980
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	prata	59800	2009/2010	29900
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	cinza	59977	2009/2010	28900
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	verde	60000	2008/2008	25000
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	laranja	60000	2008/2008	25900
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	branco	60000	2010/2010	27900
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	prata	61000	2008/2009	28900
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	preto	61389	2007/2008	32900
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	cinza	61524	2009/2010	31000
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	prata	62000	2008/2008	26000
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	vermelho	62000	2008/2008	28000
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	cinza	63000	2008/2008	24900
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	cinza	64000	2008/2008	26000
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	prata	65000	2010/2010	27000
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	prata	65000	2008/2008	23900
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	prata	65000	2008/2008	24500
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	prata	65045	2007/2008	24800
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	prata	66000	2008/2008	24000
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	prata	66000	2008/2008	26000
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	prata	66000	2010/2010	30000
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	prata	66332	2008/2008	25290
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	cinza	66491	2008/2008	28700
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	prata	66772	2009/2010	28500
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	prata	66991	2007/2008	26990
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	prata	68000	2009/2010	28900
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	preto	68000	2007/2008	23300
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	vinho	68000	2010/2010	27900
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	cinza	68578	2008/2009	28900
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	preto	68800	2009/2010	27900
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	vinho	68862	2009/2010	28000
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	preto	68880	2009/2010	29500
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	cinza	69000	2010/2010	26990
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	prata	69000	2008/2009	28900
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	preto	69344	2008/2008	38900
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	preto	69637	2009/2010	30900
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	cinza	69750	2009/2010	28900
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	prata	69950	2009/2010	28950
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	preto	69979	2008/2008	25500
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	cinza	70000	2009/2010	27990
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	preto	70000	2009/2010	27900
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	preto	70500	2008/2008	25800
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	prata	71000	2008/2009	25000
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	laranja	71000	2008/2009	27900
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	laranja	72000	2008/2008	24900
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	laranja	72000	2007/2008	26500
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	prata	72648	2009/2009	25000
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	prata	72730	2007/2008	26900
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	preto	74000	2009/2010	27000
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	preto	74000	2009/2010	29000
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	preto	74337	2008/2008	24890
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	laranja	75000	2007/2008	21900
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	prata	75000	2008/2008	23500
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	cinza	75000	2008/2008	26000
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	prata	75000	2009/2010	28000
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	branco	75000	2007/2008	25500
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	cinza	75000	2008/2008	26800
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	azul	75000	2008/2009	26000
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	vermelho	76000	2008/2008	26790
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	preto	76000	2008/2008	24490
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	vermelho	77000	2007/2008	26000
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	preto	77578	2007/2008	24900
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	vermelho	78000	2008/2009	32000
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	cinza	78000	2009/2009	26900
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	preto	78000	2010/2010	27900
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	cinza	78271	2007/2008	26990
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	preto	78511	2008/2008	25900
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	cinza	79000	2009/2009	25900
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	preto	79250	2008/2009	26000
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	vermelho	79300	2008/2008	28900
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	preto	79300	2008/2008	23000
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	vermelho	79500	2010/2010	30900
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	preto	80000	2009/2009	25900
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	cinza	80000	2009/2009	28500
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	prata	80488	2008/2009	24990
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	prata	81000	2009/2009	24900
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	vermelho	82901	2008/2009	23900
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	prata	83000	2009/2010	28500
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	preto	84449	2007/2008	23500
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	cinza	85000	2009/2009	25500
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	laranja	85000	2008/2009	25500
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	cinza	86500	2009/2010	25800
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	vermelho	86734	2009/2010	24990
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	vermelho	87000	2009/2009	27000
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	prata	87000	2010/2010	33000
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	prata	87000	2008/2008	25500
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	vermelho	87450	2010/2010	29900
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	prata	88000	2007/2008	24200
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	cinza	89000	2009/2010	27300
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	preto	89000	2009/2010	27900
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	preto	90000	2008/2008	25000
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	preto	90000	2008/2008	25900
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	prata	90250	2007/2008	25900
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	preto	91000	2007/2008	23900
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	verde	91000	2008/2008	24300
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	cinza	91000	2009/2010	27900
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	prata	93000	2009/2010	28000
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	prata	93141	2010/2010	27900
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	vermelho	94000	2009/2010	29900
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	cinza	94001	2009/2010	27000
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	cinza	98210	2009/2010	28990
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	preto	102000	2007/2008	25500
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	preto	102600	2007/2008	23000
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	preto	105000	2008/2009	26500
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	prata	107000	2008/2009	25000
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	preto	110000	2009/2010	29900
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	preto	110770	2008/2009	26900
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	preto	112000	2009/2010	27900
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	cinza	118000	2008/2008	24490
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	preto	118000	2007/2008	26900
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	vermelho	119000	2010/2010	28990
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	preto	120000	2008/2008	22900
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	preto	125000	2008/2008	23000
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	cinza	128840	2008/2008	26990
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	vermelho	129000	2008/2008	23300
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	prata	131000	2008/2008	23900
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	vermelho	131515	2008/2008	26900
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	preto	140000	2008/2008	23500
punto	FIAT PUNTO 1.4 ELX 8V FLEX 4P MANUAL	cinza	146232	2007/2008	23000
punto	FIAT PUNTO 1.4 MPI 16V T-JET GASOLINA 4P MANUAL	branco	0	2014/2014	57990
punto	FIAT PUNTO 1.4 MPI 16V T-JET GASOLINA 4P MANUAL	amarelo	0	2014/2014	62250
punto	FIAT PUNTO 1.4 MPI 16V T-JET GASOLINA 4P MANUAL	branco	0	2014/2014	64990
punto	FIAT PUNTO 1.4 MPI 16V T-JET GASOLINA 4P MANUAL	indefinida	0	2014/2014	68990
punto	FIAT PUNTO 1.4 MPI 16V T-JET GASOLINA 4P MANUAL	branco	0	2013/2014	58000
punto	FIAT PUNTO 1.4 MPI 16V T-JET GASOLINA 4P MANUAL	vermelho	0	2014/2014	64480
punto	FIAT PUNTO 1.4 MPI 16V T-JET GASOLINA 4P MANUAL	indefinida	0	2014/2014	64490
punto	FIAT PUNTO 1.4 MPI 16V T-JET GASOLINA 4P MANUAL	indefinida	0	2014/2014	64490
punto	FIAT PUNTO 1.4 MPI 16V T-JET GASOLINA 4P MANUAL	branco	0	2014/2014	64490
punto	FIAT PUNTO 1.4 MPI 16V T-JET GASOLINA 4P MANUAL	branco	0	2013/2014	64990
punto	FIAT PUNTO 1.4 MPI 16V T-JET GASOLINA 4P MANUAL	branco	0	2014/2014	60000
punto	FIAT PUNTO 1.4 MPI 16V T-JET GASOLINA 4P MANUAL	branco	100	2014/2014	63000
punto	FIAT PUNTO 1.4 MPI 16V T-JET GASOLINA 4P MANUAL	amarelo	426	2009/2010	38900
punto	FIAT PUNTO 1.4 MPI 16V T-JET GASOLINA 4P MANUAL	branco	2033	2014/2014	64490
punto	FIAT PUNTO 1.4 MPI 16V T-JET GASOLINA 4P MANUAL	azul	4600	2013/2013	60000
punto	FIAT PUNTO 1.4 MPI 16V T-JET GASOLINA 4P MANUAL	vermelho	5000	2013/2013	57000
punto	FIAT PUNTO 1.4 MPI 16V T-JET GASOLINA 4P MANUAL	branco	5000	2013/2014	63800
punto	FIAT PUNTO 1.4 MPI 16V T-JET GASOLINA 4P MANUAL	azul	7000	2013/2014	61500
punto	FIAT PUNTO 1.4 MPI 16V T-JET GASOLINA 4P MANUAL	preto	8000	2012/2013	54800
punto	FIAT PUNTO 1.4 MPI 16V T-JET GASOLINA 4P MANUAL	vermelho	8900	2013/2014	48900
punto	FIAT PUNTO 1.4 MPI 16V T-JET GASOLINA 4P MANUAL	amarelo	9000	2013/2013	55900
punto	FIAT PUNTO 1.4 MPI 16V T-JET GASOLINA 4P MANUAL	branco	10000	2013/2013	59900
punto	FIAT PUNTO 1.4 MPI 16V T-JET GASOLINA 4P MANUAL	azul	12363	2012/2013	54500
punto	FIAT PUNTO 1.4 MPI 16V T-JET GASOLINA 4P MANUAL	branco	14000	2013/2013	56000
punto	FIAT PUNTO 1.4 MPI 16V T-JET GASOLINA 4P MANUAL	amarelo	14000	2013/2013	58800
punto	FIAT PUNTO 1.4 MPI 16V T-JET GASOLINA 4P MANUAL	preto	16000	2013/2013	49900
punto	FIAT PUNTO 1.4 MPI 16V T-JET GASOLINA 4P MANUAL	preto	17900	2012/2013	51990
punto	FIAT PUNTO 1.4 MPI 16V T-JET GASOLINA 4P MANUAL	preto	18000	2012/2013	55000
punto	FIAT PUNTO 1.4 MPI 16V T-JET GASOLINA 4P MANUAL	branco	19000	2010/2011	44900
punto	FIAT PUNTO 1.4 MPI 16V T-JET GASOLINA 4P MANUAL	branco	19245	2013/2013	58990
punto	FIAT PUNTO 1.4 MPI 16V T-JET GASOLINA 4P MANUAL	branco	20000	2009/2010	49900
punto	FIAT PUNTO 1.4 MPI 16V T-JET GASOLINA 4P MANUAL	branco	20300	2013/2013	53500
punto	FIAT PUNTO 1.4 MPI 16V T-JET GASOLINA 4P MANUAL	preto	21309	2012/2013	53500
punto	FIAT PUNTO 1.4 MPI 16V T-JET GASOLINA 4P MANUAL	branco	21900	2013/2013	56000
punto	FIAT PUNTO 1.4 MPI 16V T-JET GASOLINA 4P MANUAL	vermelho	24583	2011/2012	47900
punto	FIAT PUNTO 1.4 MPI 16V T-JET GASOLINA 4P MANUAL	vermelho	25000	2009/2010	42500
punto	FIAT PUNTO 1.4 MPI 16V T-JET GASOLINA 4P MANUAL	amarelo	25000	2010/2010	44500
punto	FIAT PUNTO 1.4 MPI 16V T-JET GASOLINA 4P MANUAL	preto	37800	2010/2010	40299
punto	FIAT PUNTO 1.4 MPI 16V T-JET GASOLINA 4P MANUAL	branco	38000	2010/2010	42900
punto	FIAT PUNTO 1.4 MPI 16V T-JET GASOLINA 4P MANUAL	vermelho	40000	2009/2010	43000
punto	FIAT PUNTO 1.4 MPI 16V T-JET GASOLINA 4P MANUAL	amarelo	40000	2012/2013	58000
punto	FIAT PUNTO 1.4 MPI 16V T-JET GASOLINA 4P MANUAL	preto	42400	2009/2010	43500
punto	FIAT PUNTO 1.4 MPI 16V T-JET GASOLINA 4P MANUAL	branco	47500	2009/2010	39000
punto	FIAT PUNTO 1.4 MPI 16V T-JET GASOLINA 4P MANUAL	amarelo	53000	2010/2011	45900
punto	FIAT PUNTO 1.4 MPI 16V T-JET GASOLINA 4P MANUAL	preto	54932	2009/2010	42000
punto	FIAT PUNTO 1.4 MPI 16V T-JET GASOLINA 4P MANUAL	vermelho	57000	2009/2010	37000
punto	FIAT PUNTO 1.4 MPI 16V T-JET GASOLINA 4P MANUAL	vermelho	57000	2009/2010	39900
punto	FIAT PUNTO 1.4 MPI 16V T-JET GASOLINA 4P MANUAL	vermelho	57000	2010/2010	35500
punto	FIAT PUNTO 1.4 MPI 16V T-JET GASOLINA 4P MANUAL	preto	58000	2009/2010	42000
punto	FIAT PUNTO 1.4 MPI 16V T-JET GASOLINA 4P MANUAL	branco	59900	2011/2011	43999
punto	FIAT PUNTO 1.4 MPI 16V T-JET GASOLINA 4P MANUAL	preto	60000	2009/2010	38899
punto	FIAT PUNTO 1.4 MPI 16V T-JET GASOLINA 4P MANUAL	branco	60000	2010/2010	37900
punto	FIAT PUNTO 1.4 MPI 16V T-JET GASOLINA 4P MANUAL	amarelo	61000	2009/2010	37900
punto	FIAT PUNTO 1.4 MPI 16V T-JET GASOLINA 4P MANUAL	preto	63500	2009/2010	39000
punto	FIAT PUNTO 1.4 MPI 16V T-JET GASOLINA 4P MANUAL	preto	64000	2010/2010	44800
punto	FIAT PUNTO 1.4 MPI 16V T-JET GASOLINA 4P MANUAL	preto	68685	2009/2010	38800
punto	FIAT PUNTO 1.4 MPI 16V T-JET GASOLINA 4P MANUAL	branco	71462	2009/2010	34500
punto	FIAT PUNTO 1.4 MPI 16V T-JET GASOLINA 4P MANUAL	vermelho	73000	2009/2010	39900
punto	FIAT PUNTO 1.4 MPI 16V T-JET GASOLINA 4P MANUAL	preto	74030	2009/2010	38500
punto	FIAT PUNTO 1.4 MPI 16V T-JET GASOLINA 4P MANUAL	amarelo	78000	2009/2010	35500
punto	FIAT PUNTO 1.4 MPI 16V T-JET GASOLINA 4P MANUAL	preto	78200	2009/2010	35890
punto	FIAT PUNTO 1.4 MPI 16V T-JET GASOLINA 4P MANUAL	preto	82528	2010/2011	47900
punto	FIAT PUNTO 1.6 ESSENCE 16V FLEX 4P AUTOMATIZADO	branco	0	2013/2014	44990
punto	FIAT PUNTO 1.6 ESSENCE 16V FLEX 4P AUTOMATIZADO	branco	0	2014/2014	47990
punto	FIAT PUNTO 1.6 ESSENCE 16V FLEX 4P AUTOMATIZADO	cinza	0	2013/2014	51900
punto	FIAT PUNTO 1.6 ESSENCE 16V FLEX 4P AUTOMATIZADO	branco	0	2011/2012	39789
punto	FIAT PUNTO 1.6 ESSENCE 16V FLEX 4P AUTOMATIZADO	preto	500	2012/2012	47900
punto	FIAT PUNTO 1.6 ESSENCE 16V FLEX 4P AUTOMATIZADO	prata	2700	2012/2013	41990
punto	FIAT PUNTO 1.6 ESSENCE 16V FLEX 4P AUTOMATIZADO	prata	3391	2012/2013	38500
punto	FIAT PUNTO 1.6 ESSENCE 16V FLEX 4P AUTOMATIZADO	prata	3661	2013/2013	42990
punto	FIAT PUNTO 1.6 ESSENCE 16V FLEX 4P AUTOMATIZADO	cinza	8600	2011/2012	38990
